,Job_Title,Company,Salary,Location,URL,Days posted
1451,"Head of Quality, BU PSS North America", Continental Corporation  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=189299&s=58&guid=000001672e4882b68d3773ffa1c878da&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_23e07461&cb=1542669763453&jobListingId=3024683347, 10 days ago
1452,Intern - QL - Validation Engineer, Continental Corporation  ,$46k-$66k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=189299&s=58&guid=000001672e4882b68d3773ffa1c878da&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_02734095&cb=1542669763454&jobListingId=3024566975, 10 days ago
1453,Computer Vision ­ Surround View Engineer (ADAS), Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=177462&s=58&guid=000001672e4882b68d3773ffa1c878da&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_530713dc&cb=1542669763455&jobListingId=3030042931, Today
1454,Software Engineer - Powertrain (Customer Applications), Continental Corporation  ,$62k-$102k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=189299&s=58&guid=000001672e4882b68d3773ffa1c878da&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c3b6e8d1&cb=1542669763457&jobListingId=3024668649, 5 days ago
1455,Head of Sales- Air Induction Systems / Heating and Cooling Systems, Continental Corporation  ,50000,"Rochester Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=189299&s=58&guid=000001672e4882b68d3773ffa1c878da&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d4dac9f2&cb=1542669763458&jobListingId=3024691613, 8 days ago
1456,Project Engineer (GM Liaison), Continental Corporation  ,$71k-$98k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=189299&s=58&guid=000001672e4882b68d3773ffa1c878da&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8d490a0e&cb=1542669763459&jobListingId=3024542962, 10 days ago
1457,Software Developer Intern/Coop - New York/Connecticut, IBM  ,$42k-$68k,"Lansing, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=140152&s=149&guid=000001672e4885d28c533e806e3ffcad&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fe085791&cb=1542669764254&jobListingId=2964318736, 25 days ago
1458,Watson Health - Business Analyst Lead, IBM  ,$67k-$106k,"Lansing, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=182837&s=149&guid=000001672e4885d28c533e806e3ffcad&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d2ddf5ec&cb=1542669764256&jobListingId=2887956907, 17 days ago
1459,Head of Engineering - HEV NA, Continental  New,50000,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=177462&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_61e780e8&cb=1542669764257&jobListingId=3030041592,7 days ago
1460,Segment Sales Ford + GM, Continental Corporation  ,$56k-$99k,"Rochester Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b1bc1c67&cb=1542669764258&jobListingId=3024734190, 8 days ago
1461,Head of Engineering - HEV NA, Continental Corporation  ,50000,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d28d819f&cb=1542669764259&jobListingId=3024581873, 22 days ago
1462,Control & Drives Engineer -- Curing, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ad723743&cb=1542669764260&jobListingId=3024969150, 10 days ago
1463,CBC Managing Consultant/ Regional Manager, Continental Corporation  ,$50k-$83k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ff3211fc&cb=1542669764262&jobListingId=3024721342, 25 days ago
1464,Account Quality Manager, Continental Corporation  ,$62k-$112k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5778f779&cb=1542669764263&jobListingId=3024596833, 16 days ago
1465,BestDrive Midwest Regional Sales Manager, Continental  New,50000,"Taylor, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=177462&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2b762171&cb=1542669764265&jobListingId=3030041477,7 days ago
1466,Trade Facilitation Project Manager, Continental Corporation  ,$49k-$71k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=308&ao=283198&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0a52afd4&cb=1542669764265&jobListingId=3025473178, 11 days ago
1467,Lean Manufacturing Engineer (Continental Business Systems Coach), Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=309&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0d4cf766&cb=1542669764267&jobListingId=3024692266, 22 days ago
1468,"Intern - Function Development and Vehicle Integration, Summer", Continental  ,$46k-$70k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=310&ao=177462&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9bb2fb37&cb=1542669764268&jobListingId=3030040762,7 days ago
1469,Warehouse Associate, Continental  ,50000,"Taylor, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=311&ao=177462&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c6141004&cb=1542669764269&jobListingId=3030043522, Today
1470,Industrial Engineer - Logistics, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=312&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_65c3b8f8&cb=1542669764270&jobListingId=3024699868, 22 days ago
1471,"Intern - Engineering, Summer", Continental Corporation  ,$40k-$58k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=313&ao=283198&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5586f4cf&cb=1542669764277&jobListingId=3025486773, 16 days ago
1472,Software Project Manager for ADAS, Continental Corporation  ,$49k-$71k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=314&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fa415504&cb=1542669764279&jobListingId=3025070014, 13 days ago
1473,"Intern - ECU Project Management, Summer", Continental  ,$51k-$73k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=315&ao=177462&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3e739085&cb=1542669764280&jobListingId=3030040767, Today
1474,Software Design Engineer, Continental Corporation  ,$55k-$78k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=316&ao=353321&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2cd3de8e&cb=1542669764282&jobListingId=3020229463, 21 days ago
1475,Resident Engineer, Continental Corporation  ,$63k-$89k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4e30486a&cb=1542669764283&jobListingId=3024680957, 25 days ago
1476,Powertrain Software Engineering Manager, Continental  ,$109k-$143k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=318&ao=177462&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_74110ac6&cb=1542669764285&jobListingId=3030045419,7 days ago
1477,"Intern - Hardware, Summer", Continental Corporation  ,50000,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=319&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5c9959cc&cb=1542669764285&jobListingId=3025038324, 13 days ago
1478,Intern - Validation Test Engineer, Continental Corporation  ,$48k-$55k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=320&ao=283198&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_201d2f33&cb=1542669764287&jobListingId=3025268966, 22 days ago
1479,SAP Key User, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_520d33f4&cb=1542669764288&jobListingId=3024577017, 18 days ago
1480,Sr Staff Eng Customer Product Quality Mgr (Warranty), Continental Corporation  ,$74k-$131k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=322&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7b6c58e1&cb=1542669764289&jobListingId=3024649964, 27 days ago
1481,Powertrain Software Engineering Manager, Continental Corporation  ,$96k-$128k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c2e28b88&cb=1542669764291&jobListingId=3024649391, 25 days ago
1482,Technical Project Lead Intelligent Infrastructure / Automated Drivin, Continental Corporation  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3ea6fd28&cb=1542669764292&jobListingId=3024662509, 11 days ago
1483,Powertrain Software Controls Engineer, Continental Corporation  ,$58k-$79k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b3166e69&cb=1542669764293&jobListingId=3024611623, 14 days ago
1484,Business Modeler, Continental Corporation  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cea0b7ed&cb=1542669764295&jobListingId=3025409397, 10 days ago
1485,Software Integration Engineer, Continental Corporation  ,$60k-$89k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=173354&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_517d4e75&cb=1542669764296&jobListingId=3016001431, 13 days ago
1486,Software Technical Project Leader, Continental Corporation  ,$53k-$82k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=182894&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f1ba2548&cb=1542669764297&jobListingId=3024925807, 11 days ago
1487,Application Center Manager - Thermal Management Actuators (TMA), Continental Corporation  ,$40k-$64k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=283198&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ca8bc482&cb=1542669764299&jobListingId=3025740926, 13 days ago
1488,SAP Key User - Warehouse/Distribution Modules, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=189299&s=58&guid=000001672e4885d282aa4fb33ede10d0&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c4d6c880&cb=1542669764300&jobListingId=3024619696, 14 days ago
1489,Automotive Technician / Mechanic," Bridgestone Americas, Inc.  ",50000,"Kalamazoo, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=431778&s=149&guid=000001672e4888d78c6f98c394c80c08&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e1dd56c2&cb=1542669764947&jobListingId=3024834835, 5 days ago
1490,Automotive Lead Master Technician / Mechanic," Bridgestone Americas, Inc.  ",50000,"Grand Rapids, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=402&ao=431778&s=149&guid=000001672e4888d78c6f98c394c80c08&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b6050a51&cb=1542669764948&jobListingId=2790081002, 11 days ago
1491,Lean Manufacturing Engineer (Continental Business Systems Coach), Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_92598750&cb=1542669764949&jobListingId=3024692266, 22 days ago
1492,Intern - Commercial Vehicle ECU and On Board Charger Development, Continental Corporation  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=402&ao=283198&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_bdb2ac24&cb=1542669764951&jobListingId=3025741788, 16 days ago
1493,Intern - Radio Frequency Engineer, Continental Corporation  ,$48k-$66k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=403&ao=283198&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1db1eb8f&cb=1542669764952&jobListingId=3025430418, 22 days ago
1494,Mechanical Maintenance Engineer - Curing, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=404&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e94b1c93&cb=1542669764953&jobListingId=3024598387, 18 days ago
1495,Product Test Technician, Continental Corporation  ,$14-$23 per hour,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=283198&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_adef031b&cb=1542669764955&jobListingId=3025118200, 16 days ago
1496,"Intern - Vehicle Dynamics Business Unit Purchasing, Summer", Continental Corporation  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=406&ao=182894&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6a876525&cb=1542669764956&jobListingId=3025057886, 24 days ago
1497,Project Manager, Continental Corporation  ,$49k-$71k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=173354&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5a3dfff6&cb=1542669764957&jobListingId=3000920834, 27 days ago
1498,Powertrain ECU Systems Software Engineer, Continental Corporation  ,$65k-$97k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=173354&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_addb25d9&cb=1542669764958&jobListingId=3013998260, 15 days ago
1499,Lab Quality Inspector II, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=409&ao=283198&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4821181a&cb=1542669764960&jobListingId=3025505901, 30+ days ago
1500,Intern - Mechanical Engineering, Continental  ,$37k-$92k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=410&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cb2d5cf1&cb=1542669764962&jobListingId=3029374909,7 days ago
1501,Intern - QL Test Engineering, Continental  ,$50k-$60k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_294ee169&cb=1542669764964&jobListingId=3029374969, 1 day ago
1502,ADAS Functions Algorithm Developer, Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=412&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5193baac&cb=1542669764966&jobListingId=3027308578, 4 days ago
1503,ADAS Safety Functions ­ Algorithm Developer, Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a3049100&cb=1542669764967&jobListingId=3027308532, 4 days ago
1504,Intern - Commercial Vehicle ECU and On Board Charger Development, Continental  New,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6411fa4d&cb=1542669764969&jobListingId=3029374978,7 days ago
1505,Intern - Supplier Diversity, Continental  ,50000,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=415&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e26f3bbf&cb=1542669764970&jobListingId=3023160566, 6 days ago
1506,Sr Staff Eng­ Customer Product Quality Mgr (Warranty), Continental  ,$83k-$146k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=416&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2d28a517&cb=1542669764972&jobListingId=2998098368,7 days ago
1507,CES Chassis Control Systems - Senior Software Engineer, Continental  ,$87k-$123k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=417&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_75f29965&cb=1542669764973&jobListingId=3023775620, 6 days ago
1508,Head of Department Sequencing, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=418&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_336401c0&cb=1542669764975&jobListingId=3024709757, 30+ days ago
1509,CES - Basic Software Engineer (BSW - Low Level Programming), Continental Corporation  ,$62k-$102k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=419&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d20208c8&cb=1542669764977&jobListingId=3024655257, 30+ days ago
1510,Computer Vision Surround View Engineer (ADAS), Continental Corporation  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=420&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_204abbb1&cb=1542669764978&jobListingId=3024635146, 30+ days ago
1511,Senior Staff System Engineer - eDrives, Continental Corporation  ,$78k-$151k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=421&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1249cf1f&cb=1542669764979&jobListingId=3024562269, 30+ days ago
1512,Hybrid and Electric Powertrain Controls Software Engineer, Continental Corporation  ,$62k-$102k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=422&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_84e46b4f&cb=1542669764980&jobListingId=3024546235, 30+ days ago
1513,Intern - Software Engineering, Continental  ,$39k-$66k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=423&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3ded34d0&cb=1542669764981&jobListingId=3029374988, 1 day ago
1514,ADAS Software Process Quality Engineer, Continental  ,$49k-$100k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=424&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4ac5a8c6&cb=1542669764983&jobListingId=3023775573, 6 days ago
1515,Software Customer Test Engineer, Continental  ,$70k-$85k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=425&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a7842540&cb=1542669764985&jobListingId=3024322324, 5 days ago
1516,Intern - Project Management, Continental  ,$51k-$73k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=426&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6161bd34&cb=1542669764986&jobListingId=3029374975, 1 day ago
1517,"Intern - Function Development & Vehicle Integration, Summer", Continental  ,50000,"Brimley, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=427&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7d99b5cb&cb=1542669764987&jobListingId=3029374966, 1 day ago
1518,Metrology Engineer, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=428&ao=189299&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7da2a36d&cb=1542669764988&jobListingId=3024627857, 30+ days ago
1519,"Intern - Common Solutions Engineering, Summer", Continental  ,$54k-$88k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=429&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c5d88eb8&cb=1542669764990&jobListingId=3029374979,7 days ago
1520,Software Technical Project Leader, Continental  ,$67k-$103k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=430&ao=177462&s=58&guid=000001672e4888d7b2fd9a47b1a31610&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_15b8a616&cb=1542669764991&jobListingId=3023160684, 6 days ago
